coordinates,map,team
"137.85 29.78 37.53",ns2_unearthed,aliens
"143.60 29.07 39.95",ns2_unearthed,marines
"86.10 32.18 54.33",ns2_unearthed,aliens
"134.00 30.19 39.38",ns2_unearthed,aliens
"114.68 35.92 85.27",ns2_unearthed,aliens
"154.73 31.41 153.12",ns2_unearthed,marines
"154.67 31.47 154.21",ns2_unearthed,aliens
"122.08 34.02 106.65",ns2_unearthed,marines
"160.48 30.11 76.29",ns2_unearthed,marines
"129.50 30.50 70.35",ns2_unearthed,marines
"106.00 30.40 86.67",ns2_unearthed,marines
"88.83 30.47 64.18",ns2_unearthed,marines
"87.35 28.86 54.05",ns2_unearthed,marines
"158.88 30.17 144.82",ns2_unearthed,aliens
"84.67 28.86 54.64",ns2_unearthed,marines
"92.04 34.04 99.49",ns2_unearthed,aliens
"86.99 29.19 62.15",ns2_unearthed,aliens
"93.64 34.00 97.32",ns2_unearthed,marines
"188.06 31.19 51.43",ns2_unearthed,aliens
"87.43 29.90 60.54",ns2_unearthed,aliens
"97.12 36.03 117.36",ns2_unearthed,aliens
"195.71 30.08 37.84",ns2_unearthed,marines
"189.48 30.08 66.77",ns2_unearthed,marines
"102.62 35.49 117.24",ns2_unearthed,aliens
"208.22 28.95 138.81",ns2_unearthed,aliens
"204.04 28.10 123.22",ns2_unearthed,marines
"150.09 30.50 86.01",ns2_unearthed,marines
"188.38 29.78 152.60",ns2_unearthed,marines
"167.53 28.36 125.92",ns2_unearthed,marines
"137.42 31.29 77.90",ns2_unearthed,marines
"166.02 30.51 146.92",ns2_unearthed,aliens
"130.66 31.85 66.23",ns2_unearthed,aliens
"157.33 30.35 156.31",ns2_unearthed,marines
"194.59 30.08 62.50",ns2_unearthed,marines
"149.77 30.50 79.38",ns2_unearthed,marines
"99.97 38.72 152.78",ns2_unearthed,aliens
"138.95 31.60 77.60",ns2_unearthed,marines
"101.22 38.79 149.91",ns2_unearthed,aliens
"203.78 29.29 122.32",ns2_unearthed,marines
"99.64 37.60 152.70",ns2_unearthed,marines
"99.38 37.59 153.60",ns2_unearthed,aliens
"136.20 29.41 52.58",ns2_unearthed,aliens
"170.96 31.49 27.58",ns2_unearthed,aliens
"161.13 29.71 146.76",ns2_unearthed,marines
"160.88 30.40 150.82",ns2_unearthed,marines
"197.47 30.10 48.80",ns2_unearthed,aliens
"113.09 34.28 133.48",ns2_unearthed,marines
"180.12 29.86 32.64",ns2_unearthed,aliens
"106.48 38.72 138.32",ns2_unearthed,marines
"175.42 29.81 31.97",ns2_unearthed,marines
"178.55 30.49 32.69",ns2_unearthed,aliens
"165.67 29.67 29.57",ns2_unearthed,marines
"201.94 28.15 152.25",ns2_unearthed,marines
"91.01 34.04 95.20",ns2_unearthed,marines
"90.38 36.89 91.75",ns2_unearthed,aliens
"97.06 34.90 118.87",ns2_unearthed,marines
"164.15 30.08 67.81",ns2_unearthed,aliens
"159.11 30.08 69.08",ns2_unearthed,marines
"158.34 31.63 68.73",ns2_unearthed,aliens
"154.04 31.44 66.46",ns2_unearthed,marines
"174.59 30.07 63.30",ns2_unearthed,marines
"175.57 30.08 62.87",ns2_unearthed,aliens
"162.15 30.08 69.17",ns2_unearthed,marines
"163.23 30.86 67.90",ns2_unearthed,aliens
"158.32 31.64 59.12",ns2_unearthed,aliens
"158.53 31.42 60.35",ns2_unearthed,marines
"180.54 28.95 111.70",ns2_unearthed,marines
"132.44 29.07 45.93",ns2_unearthed,marines
"107.64 36.65 138.67",ns2_unearthed,aliens
"107.35 38.24 141.89",ns2_unearthed,aliens
"102.88 37.39 147.87",ns2_unearthed,marines
"101.27 35.38 123.84",ns2_unearthed,aliens
"97.53 35.35 122.63",ns2_unearthed,aliens
"99.59 34.28 127.54",ns2_unearthed,marines
"96.69 34.39 95.67",ns2_unearthed,marines
"154.42 32.00 69.06",ns2_unearthed,aliens
"130.49 31.58 83.97",ns2_unearthed,aliens
"139.79 29.10 41.43",ns2_unearthed,marines
"149.91 31.42 81.25",ns2_unearthed,aliens
"100.75 31.05 91.04",ns2_unearthed,aliens
"147.85 31.37 80.73",ns2_unearthed,aliens
"139.73 29.06 50.82",ns2_unearthed,marines
"95.43 37.54 144.81",ns2_unearthed,marines
"151.97 31.67 73.28",ns2_unearthed,aliens
"105.39 38.61 138.03",ns2_unearthed,aliens
"150.34 31.88 74.44",ns2_unearthed,aliens
"100.39 37.35 140.01",ns2_unearthed,marines
"151.26 31.69 84.34",ns2_unearthed,aliens
"151.34 30.50 87.79",ns2_unearthed,marines
"144.46 31.76 80.66",ns2_unearthed,aliens
"140.93 31.79 87.68",ns2_unearthed,marines
"139.44 31.55 87.06",ns2_unearthed,marines
"141.61 30.35 26.01",ns2_unearthed,marines
"136.76 31.14 78.54",ns2_unearthed,aliens
"126.32 30.99 84.81",ns2_unearthed,marines
"123.62 31.44 76.53",ns2_unearthed,marines
"132.94 30.68 39.65",ns2_unearthed,aliens
"168.18 30.03 28.40",ns2_unearthed,aliens
"113.84 31.97 84.04",ns2_unearthed,aliens
"185.83 30.86 26.28",ns2_unearthed,marines
"181.17 31.34 25.94",ns2_unearthed,aliens
"106.02 33.75 93.98",ns2_unearthed,marines
"119.59 30.50 98.75",ns2_unearthed,marines
"193.84 31.20 34.72",ns2_unearthed,aliens
"188.65 31.02 31.81",ns2_unearthed,marines
"183.11 29.79 28.31",ns2_unearthed,marines
"172.64 30.94 25.80",ns2_unearthed,aliens
"137.07 29.04 52.45",ns2_unearthed,aliens
"168.46 31.11 35.69",ns2_unearthed,aliens
"165.45 31.21 27.31",ns2_unearthed,aliens
"168.12 29.72 28.76",ns2_unearthed,marines
"138.32 29.14 49.36",ns2_unearthed,aliens
"181.96 29.72 27.94",ns2_unearthed,marines
"138.85 29.42 51.24",ns2_unearthed,aliens
"146.27 29.67 37.29",ns2_unearthed,aliens
"135.58 29.07 48.96",ns2_unearthed,marines
"94.29 38.97 115.31",ns2_unearthed,aliens
"93.84 35.68 100.88",ns2_unearthed,marines
"93.64 30.49 65.45",ns2_unearthed,marines
"85.00 28.86 52.51",ns2_unearthed,marines
"194.73 30.23 32.37",ns2_unearthed,aliens
"184.04 30.49 23.68",ns2_unearthed,marines
"185.75 29.82 28.97",ns2_unearthed,aliens
"191.58 30.46 20.20",ns2_unearthed,marines
"186.63 30.46 21.75",ns2_unearthed,aliens
"197.25 30.59 35.62",ns2_unearthed,aliens
"196.68 30.24 22.59",ns2_unearthed,marines
"190.42 29.72 30.48",ns2_unearthed,marines
"185.78 29.72 29.05",ns2_unearthed,marines
"189.07 32.16 13.39",ns2_unearthed,aliens
"189.92 32.33 12.78",ns2_unearthed,marines
"90.16 37.99 135.15",ns2_unearthed,marines
"92.85 28.83 24.82",ns2_unearthed,marines
"88.35 28.56 20.00",ns2_unearthed,marines
"88.89 37.43 137.76",ns2_unearthed,marines
"92.64 28.58 22.09",ns2_unearthed,marines
"96.32 28.54 34.52",ns2_unearthed,marines
"96.21 28.56 24.31",ns2_unearthed,marines
"99.61 28.56 26.68",ns2_unearthed,marines
"99.23 29.67 24.95",ns2_unearthed,aliens
"93.49 28.76 25.94",ns2_unearthed,marines
"90.32 29.07 21.17",ns2_unearthed,marines
"95.03 29.09 29.76",ns2_unearthed,marines
"90.45 34.90 115.40",ns2_unearthed,marines
"86.25 29.48 30.80",ns2_unearthed,marines
"106.80 29.85 88.95",ns2_unearthed,marines
"95.03 29.09 29.76",ns2_unearthed,marines
"96.42 29.37 23.20",ns2_unearthed,marines
"92.50 29.00 31.22",ns2_unearthed,marines
"90.10 28.90 30.41",ns2_unearthed,marines
"96.72 31.41 63.31",ns2_unearthed,aliens
"94.68 30.49 66.51",ns2_unearthed,marines
"93.25 30.49 75.04",ns2_unearthed,marines
"89.39 29.07 66.83",ns2_unearthed,marines
"126.30 32.44 78.43",ns2_unearthed,aliens
"88.60 29.18 68.36",ns2_unearthed,aliens
"96.79 31.89 61.21",ns2_unearthed,aliens
"88.06 30.13 49.49",ns2_unearthed,aliens
"159.31 30.40 80.66",ns2_unearthed,aliens
"154.32 30.67 85.99",ns2_unearthed,aliens
"156.81 29.23 77.44",ns2_unearthed,marines
"151.18 29.14 96.45",ns2_unearthed,aliens
"158.61 30.14 85.04",ns2_unearthed,aliens
"152.91 31.67 84.51",ns2_unearthed,aliens
"159.53 29.14 81.36",ns2_unearthed,aliens
"153.93 29.28 110.63",ns2_unearthed,aliens
"172.02 28.96 117.19",ns2_unearthed,aliens
"107.61 37.31 142.99",ns2_unearthed,aliens
"105.92 37.43 144.25",ns2_unearthed,aliens
"99.34 37.83 149.63",ns2_unearthed,aliens
"182.98 28.27 113.75",ns2_unearthed,marines
"172.37 29.11 115.07",ns2_unearthed,aliens
"200.24 28.15 108.33",ns2_unearthed,marines
"164.65 28.20 120.62",ns2_unearthed,marines
"125.77 30.43 25.91",ns2_unearthed,marines
"189.20 30.09 86.29",ns2_unearthed,marines
"93.29 28.56 24.52",ns2_unearthed,marines
"94.71 28.62 27.04",ns2_unearthed,aliens
"116.90 35.15 132.49",ns2_unearthed,aliens
"116.00 34.81 130.44",ns2_unearthed,aliens
"109.06 35.85 137.79",ns2_unearthed,aliens
"209.78 32.05 62.88",ns2_unearthed,marines
"193.64 30.07 29.29",ns2_unearthed,marines
"138.11 32.25 146.51",ns2_unearthed,aliens
"142.60 30.42 25.93",ns2_unearthed,marines
"144.62 30.13 32.09",ns2_unearthed,marines
"142.55 29.07 37.12",ns2_unearthed,aliens
"140.72 29.15 42.66",ns2_unearthed,marines
"155.42 30.37 140.28",ns2_unearthed,marines
"148.28 30.31 145.96",ns2_unearthed,aliens
"152.79 36.72 139.72",ns2_unearthed,aliens
"150.52 30.35 142.94",ns2_unearthed,marines
"150.15 31.90 142.64",ns2_unearthed,aliens
"146.41 32.29 -2.15",ns2_unearthed,aliens
"146.83 30.61 1.72",ns2_unearthed,marines
"144.98 31.17 2.19",ns2_unearthed,aliens
"159.97 29.63 9.96",ns2_unearthed,aliens
"160.20 31.46 153.76",ns2_unearthed,aliens
"156.69 30.35 151.35",ns2_unearthed,marines
"157.81 31.33 151.88",ns2_unearthed,aliens
"157.83 30.35 150.32",ns2_unearthed,marines
"151.29 31.35 152.96",ns2_unearthed,marines
"148.63 31.05 81.21",ns2_unearthed,aliens
"150.92 29.14 96.06",ns2_unearthed,marines
"160.80 29.15 94.97",ns2_unearthed,aliens
"89.84 36.64 140.09",ns2_unearthed,marines
"153.01 30.49 86.62",ns2_unearthed,aliens
"146.02 31.26 85.00",ns2_unearthed,aliens
"103.10 34.90 116.39",ns2_unearthed,marines
"99.05 35.35 119.93",ns2_unearthed,aliens
"98.01 34.95 118.54",ns2_unearthed,aliens
"99.87 34.90 116.67",ns2_unearthed,marines
"215.69 32.41 63.18",ns2_unearthed,marines
"209.23 33.86 63.50",ns2_unearthed,aliens
"200.76 27.14 43.06",ns2_unearthed,aliens
"201.83 23.40 44.95",ns2_unearthed,marines
"106.53 34.23 94.13",ns2_unearthed,aliens
"204.91 32.79 68.79",ns2_unearthed,marines
"92.42 37.83 114.93",ns2_unearthed,aliens
"197.10 30.08 46.59",ns2_unearthed,marines
"196.02 30.08 39.04",ns2_unearthed,marines
"154.02 31.06 2.82",ns2_unearthed,marines
"91.07 34.25 129.77",ns2_unearthed,marines
"101.88 38.43 139.35",ns2_unearthed,aliens
"91.74 36.94 140.12",ns2_unearthed,aliens
"106.15 37.45 153.09",ns2_unearthed,marines
"163.61 29.71 21.49",ns2_unearthed,aliens
"94.66 37.35 140.44",ns2_unearthed,marines
"98.66 37.39 132.23",ns2_unearthed,marines
"98.96 35.65 121.01",ns2_unearthed,aliens
"193.66 30.16 38.32",ns2_unearthed,aliens
"94.31 34.96 109.60",ns2_unearthed,marines
"185.80 30.04 60.26",ns2_unearthed,marines
"177.29 29.89 26.66",ns2_unearthed,marines
"179.51 30.46 21.70",ns2_unearthed,marines
"178.55 30.51 25.36",ns2_unearthed,marines
"186.50 30.57 21.26",ns2_unearthed,marines
"111.07 36.75 148.10",ns2_unearthed,aliens
"143.86 30.55 11.30",ns2_unearthed,marines
"142.76 32.27 10.67",ns2_unearthed,aliens
"94.32 38.77 148.69",ns2_unearthed,aliens
"105.11 38.46 147.89",ns2_unearthed,marines
"97.27 37.57 151.41",ns2_unearthed,marines
"101.15 37.35 141.59",ns2_unearthed,marines
"176.53 30.62 21.03",ns2_unearthed,aliens
"175.18 31.93 26.88",ns2_unearthed,aliens
"193.04 28.15 141.33",ns2_unearthed,marines
"138.01 29.16 50.75",ns2_unearthed,aliens
"86.83 28.86 54.86",ns2_unearthed,marines
"86.64 30.03 55.74",ns2_unearthed,aliens
"138.06 29.07 52.53",ns2_unearthed,marines
"181.68 32.12 26.93",ns2_unearthed,aliens
"103.77 30.35 76.98",ns2_unearthed,marines
"101.67 32.12 76.35",ns2_unearthed,aliens
"88.95 31.23 73.93",ns2_unearthed,marines
"87.35 29.86 61.69",ns2_unearthed,aliens
"130.24 29.58 37.91",ns2_unearthed,marines
"194.77 30.08 30.53",ns2_unearthed,marines
"185.23 30.33 26.91",ns2_unearthed,marines
"189.56 31.96 22.98",ns2_unearthed,aliens
"193.94 31.44 41.38",ns2_unearthed,aliens
"135.90 29.07 49.42",ns2_unearthed,marines
"206.16 31.85 59.01",ns2_unearthed,aliens
"85.00 28.86 54.06",ns2_unearthed,marines
"131.27 28.99 44.47",ns2_unearthed,aliens
"182.03 30.08 55.81",ns2_unearthed,marines
"85.79 29.01 68.86",ns2_unearthed,aliens
"182.61 31.09 55.03",ns2_unearthed,aliens
"188.77 30.57 51.23",ns2_unearthed,marines
"168.77 33.23 21.31",ns2_unearthed,aliens
"85.92 28.88 63.76",ns2_unearthed,marines
"193.21 30.44 52.84",ns2_unearthed,aliens
"84.54 28.86 58.74",ns2_unearthed,marines
"139.79 29.07 35.92",ns2_unearthed,marines
"98.53 28.55 45.04",ns2_unearthed,marines
"101.73 28.66 38.09",ns2_unearthed,aliens
"161.44 29.75 15.41",ns2_unearthed,aliens
"197.40 31.72 47.70",ns2_unearthed,aliens
"95.68 31.93 73.70",ns2_unearthed,aliens
"160.21 28.51 116.89",ns2_unearthed,aliens
"164.22 28.55 120.32",ns2_unearthed,marines
"96.70 31.17 77.11",ns2_unearthed,aliens
"203.23 31.91 53.43",ns2_unearthed,aliens
"112.47 31.83 77.81",ns2_unearthed,marines
"117.54 29.56 84.06",ns2_unearthed,aliens
"188.79 30.90 60.55",ns2_unearthed,marines
"132.56 29.07 39.22",ns2_unearthed,marines
"187.28 30.08 65.04",ns2_unearthed,marines
"188.21 30.08 65.31",ns2_unearthed,aliens
"89.98 30.50 70.43",ns2_unearthed,marines
"87.02 28.88 74.35",ns2_unearthed,marines
"192.19 30.73 76.16",ns2_unearthed,aliens
"89.07 29.37 46.38",ns2_unearthed,marines
"184.83 31.91 72.27",ns2_unearthed,aliens
"204.63 31.90 71.89",ns2_unearthed,marines
"130.24 27.64 50.25",ns2_unearthed,aliens
"188.83 30.08 65.51",ns2_unearthed,marines
"132.99 30.20 45.01",ns2_unearthed,aliens
"189.28 31.46 72.30",ns2_unearthed,aliens
"93.99 30.49 64.73",ns2_unearthed,marines
"84.51 29.29 64.12",ns2_unearthed,marines
"203.44 30.96 95.16",ns2_unearthed,marines
"168.08 29.72 28.31",ns2_unearthed,marines
"87.53 29.38 48.77",ns2_unearthed,marines
"208.11 32.68 66.46",ns2_unearthed,marines
"128.42 28.04 50.87",ns2_unearthed,aliens
"103.64 28.72 35.61",ns2_unearthed,marines
"204.57 32.02 61.72",ns2_unearthed,marines
"92.66 28.59 24.86",ns2_unearthed,marines
"84.76 28.53 27.16",ns2_unearthed,aliens
"87.74 28.58 22.26",ns2_unearthed,marines
"88.24 29.09 19.79",ns2_unearthed,aliens
"171.15 30.62 31.32",ns2_unearthed,aliens
"103.39 28.56 34.50",ns2_unearthed,marines
"201.27 30.82 72.43",ns2_unearthed,marines
"103.59 29.69 28.52",ns2_unearthed,aliens
"194.85 30.15 30.04",ns2_unearthed,marines
"144.49 30.81 12.54",ns2_unearthed,aliens
"190.42 31.75 36.39",ns2_unearthed,marines
"190.57 32.72 34.89",ns2_unearthed,aliens
"137.20 30.01 41.63",ns2_unearthed,aliens
"135.27 30.00 42.05",ns2_unearthed,marines
"187.95 32.39 16.28",ns2_unearthed,aliens
"185.82 31.28 29.43",ns2_unearthed,aliens
"205.95 32.77 64.64",ns2_unearthed,marines
"188.61 31.15 34.76",ns2_unearthed,aliens
"98.15 31.84 73.74",ns2_unearthed,marines
"187.53 30.45 34.75",ns2_unearthed,marines
"125.80 30.31 83.69",ns2_unearthed,aliens
"184.37 31.65 34.30",ns2_unearthed,aliens
"150.67 31.74 78.78",ns2_unearthed,aliens
"153.22 30.49 86.42",ns2_unearthed,marines
"144.97 30.61 86.41",ns2_unearthed,marines
"94.65 30.48 77.78",ns2_unearthed,marines
"205.50 33.79 60.93",ns2_unearthed,aliens
"186.85 30.96 22.64",ns2_unearthed,aliens
"104.61 33.02 94.92",ns2_unearthed,marines
"207.36 32.00 67.79",ns2_unearthed,marines
"94.04 31.52 75.92",ns2_unearthed,marines
"94.97 30.49 67.47",ns2_unearthed,marines
"174.25 30.99 63.81",ns2_unearthed,aliens
"103.18 28.41 31.27",ns2_unearthed,marines
"86.01 30.43 63.71",ns2_unearthed,marines
"207.96 33.24 67.14",ns2_unearthed,marines
"196.83 30.64 27.30",ns2_unearthed,marines
"197.55 31.45 28.02",ns2_unearthed,aliens
"152.27 29.20 94.29",ns2_unearthed,marines
"185.78 31.21 17.65",ns2_unearthed,marines
"177.32 31.75 21.28",ns2_unearthed,aliens
"94.96 30.74 70.33",ns2_unearthed,marines
"94.08 30.49 65.61",ns2_unearthed,aliens
"206.03 32.24 50.80",ns2_unearthed,marines
"202.39 29.88 44.02",ns2_unearthed,marines
"103.59 30.32 77.76",ns2_unearthed,marines
"97.50 30.49 76.19",ns2_unearthed,marines
"101.46 30.39 77.20",ns2_unearthed,aliens
"101.76 30.35 77.16",ns2_unearthed,marines
"182.52 31.22 22.49",ns2_unearthed,marines
"182.08 30.46 22.10",ns2_unearthed,marines
"98.63 29.55 44.26",ns2_unearthed,marines
"95.71 29.44 45.10",ns2_unearthed,marines
"99.66 28.83 43.50",ns2_unearthed,aliens
"106.76 35.74 127.24",ns2_unearthed,aliens
"106.05 30.29 85.55",ns2_unearthed,marines
"97.70 31.07 75.29",ns2_unearthed,aliens
"98.76 35.18 121.72",ns2_unearthed,marines
"98.25 34.57 121.76",ns2_unearthed,marines
"98.43 35.61 121.45",ns2_unearthed,marines
"95.18 30.49 65.78",ns2_unearthed,marines
"91.55 30.87 44.66",ns2_unearthed,marines
"140.97 33.33 83.65",ns2_unearthed,marines
"101.16 29.56 37.87",ns2_unearthed,aliens
"158.65 31.24 154.41",ns2_unearthed,aliens
"113.65 30.49 11.50",ns2_unearthed,marines
"103.22 34.50 92.59",ns2_unearthed,marines
"156.72 31.65 151.63",ns2_unearthed,aliens
"110.04 30.63 72.54",ns2_unearthed,aliens
"102.85 34.29 78.26",ns2_unearthed,marines
"99.44 32.91 74.06",ns2_unearthed,aliens
"95.00 30.49 60.93",ns2_unearthed,marines
"148.70 30.39 146.51",ns2_unearthed,marines
"113.43 29.90 19.50",ns2_unearthed,marines
"105.60 31.07 70.56",ns2_unearthed,aliens
"111.15 31.39 70.43",ns2_unearthed,aliens
"102.28 28.55 43.66",ns2_unearthed,marines
"134.23 27.40 57.24",ns2_unearthed,aliens
"125.13 31.62 77.24",ns2_unearthed,marines
"103.76 30.23 77.96",ns2_unearthed,aliens
"102.01 30.35 76.37",ns2_unearthed,marines
"96.85 31.38 75.40",ns2_unearthed,marines
"143.36 31.39 18.20",ns2_unearthed,marines
"93.84 30.56 63.91",ns2_unearthed,marines
"143.28 29.97 41.72",ns2_unearthed,aliens
"86.65 30.09 71.62",ns2_unearthed,aliens
"130.52 30.45 29.48",ns2_unearthed,marines
"93.78 30.49 77.07",ns2_unearthed,marines
"125.67 29.16 33.27",ns2_unearthed,marines
"147.30 30.35 24.47",ns2_unearthed,marines
"85.54 28.86 53.35",ns2_unearthed,marines
"117.40 31.25 27.17",ns2_unearthed,marines
"111.58 30.50 18.24",ns2_unearthed,marines
"106.62 30.54 16.24",ns2_unearthed,marines
"90.32 28.94 21.14",ns2_unearthed,marines
"88.60 29.01 22.42",ns2_unearthed,aliens
"112.92 31.55 16.06",ns2_unearthed,aliens
"102.17 34.83 94.32",ns2_unearthed,marines
"119.85 29.68 81.54",ns2_unearthed,marines
"91.84 30.49 66.53",ns2_unearthed,marines
"142.06 30.76 32.33",ns2_unearthed,marines
"143.44 30.50 20.35",ns2_unearthed,marines
"111.95 29.69 20.16",ns2_unearthed,marines
"127.09 31.37 30.44",ns2_unearthed,aliens
"121.64 30.32 24.37",ns2_unearthed,marines
"105.74 30.29 79.00",ns2_unearthed,marines
"113.51 30.39 20.29",ns2_unearthed,marines
"111.22 30.17 23.25",ns2_unearthed,marines
"95.96 30.49 74.83",ns2_unearthed,marines
"129.23 30.28 73.33",ns2_unearthed,aliens
"93.92 28.82 18.80",ns2_unearthed,marines
"106.12 32.36 94.28",ns2_unearthed,marines
"114.60 30.78 97.23",ns2_unearthed,aliens
"97.50 30.49 77.23",ns2_unearthed,marines
"109.72 30.49 14.81",ns2_unearthed,marines
"99.78 28.56 39.78",ns2_unearthed,marines
"144.92 30.58 9.51",ns2_unearthed,aliens
"102.21 28.66 36.33",ns2_unearthed,marines
"95.99 28.55 44.57",ns2_unearthed,marines
"174.58 30.73 38.66",ns2_unearthed,marines
"93.26 30.49 64.99",ns2_unearthed,marines
"114.64 30.78 23.86",ns2_unearthed,marines
"157.60 29.53 12.91",ns2_unearthed,aliens
"103.42 33.02 72.22",ns2_unearthed,aliens
"92.42 30.78 74.53",ns2_unearthed,aliens
"179.78 30.69 22.27",ns2_unearthed,aliens
"194.67 30.18 34.01",ns2_unearthed,marines
"196.08 30.80 43.03",ns2_unearthed,aliens
"194.58 31.34 22.66",ns2_unearthed,aliens
"190.83 30.46 20.42",ns2_unearthed,marines
"187.53 30.46 21.77",ns2_unearthed,marines
"189.66 30.46 21.98",ns2_unearthed,marines
"127.28 31.34 81.63",ns2_unearthed,aliens
"142.56 33.79 78.28",ns2_unearthed,aliens
"140.48 31.59 87.47",ns2_unearthed,marines
"102.66 31.42 75.79",ns2_unearthed,aliens
"116.24 35.41 134.37",ns2_unearthed,marines
"115.12 35.66 132.66",ns2_unearthed,aliens
"117.60 34.39 135.94",ns2_unearthed,marines
"135.11 32.68 80.21",ns2_unearthed,aliens
"101.06 37.39 132.63",ns2_unearthed,aliens
"183.52 30.44 23.38",ns2_unearthed,marines
"184.55 30.03 31.69",ns2_unearthed,aliens
"149.27 31.92 79.11",ns2_unearthed,aliens
"173.20 30.06 31.96",ns2_unearthed,marines
"139.60 33.76 144.67",ns2_unearthed,marines
"150.72 30.08 67.62",ns2_unearthed,marines
"140.10 33.53 145.39",ns2_unearthed,marines
"147.84 30.61 81.20",ns2_unearthed,aliens
"149.52 31.76 83.68",ns2_unearthed,marines
"141.95 32.45 78.79",ns2_unearthed,aliens
"139.52 31.60 77.43",ns2_unearthed,marines
"187.67 30.83 32.40",ns2_unearthed,aliens
"121.01 34.34 107.49",ns2_unearthed,aliens
"162.52 29.57 148.27",ns2_unearthed,aliens
"163.56 29.54 148.65",ns2_unearthed,marines
"103.97 37.35 143.47",ns2_unearthed,marines
"152.68 31.32 70.69",ns2_unearthed,aliens
"148.37 30.49 78.40",ns2_unearthed,marines
"142.97 31.59 78.44",ns2_unearthed,aliens
"134.50 32.17 80.91",ns2_unearthed,aliens
"91.57 34.04 95.58",ns2_unearthed,aliens
"91.14 34.91 96.20",ns2_unearthed,aliens
"184.97 30.82 35.06",ns2_unearthed,marines
"186.45 30.80 17.49",ns2_unearthed,marines
"109.71 34.25 130.58",ns2_unearthed,marines
"106.55 37.62 139.86",ns2_unearthed,aliens
"110.36 37.75 139.63",ns2_unearthed,aliens
"141.69 31.66 31.01",ns2_unearthed,aliens
"175.69 30.32 166.49",ns2_unearthed,marines
"155.45 31.92 4.76",ns2_unearthed,aliens
"159.51 30.87 142.30",ns2_unearthed,marines
"151.39 31.42 59.95",ns2_unearthed,aliens
"190.73 29.80 31.12",ns2_unearthed,aliens
"113.02 34.28 134.98",ns2_unearthed,marines
"104.47 34.25 125.20",ns2_unearthed,marines
"192.82 30.08 50.36",ns2_unearthed,aliens
"194.70 31.17 30.22",ns2_unearthed,aliens
"195.08 30.11 25.30",ns2_unearthed,marines
"207.48 31.86 62.18",ns2_unearthed,marines
"185.71 31.10 38.77",ns2_unearthed,marines
"105.34 37.53 140.61",ns2_unearthed,aliens
"143.41 31.99 17.51",ns2_unearthed,aliens
"143.25 30.52 17.61",ns2_unearthed,aliens
"132.38 33.62 135.56",ns2_unearthed,aliens
"143.14 31.84 78.93",ns2_unearthed,aliens
"138.43 33.62 80.35",ns2_unearthed,marines
"172.24 31.71 24.76",ns2_unearthed,aliens
"159.01 31.01 24.25",ns2_unearthed,marines
"163.39 30.31 17.95",ns2_unearthed,marines
"199.57 29.03 120.13",ns2_unearthed,aliens
"200.42 28.15 128.06",ns2_unearthed,marines
"161.81 30.50 16.48",ns2_unearthed,marines
"164.79 30.63 164.32",ns2_unearthed,aliens
"123.45 31.99 97.59",ns2_unearthed,aliens
"114.04 32.19 94.37",ns2_unearthed,aliens
"153.30 31.73 151.95",ns2_unearthed,aliens
"149.08 31.29 66.88",ns2_unearthed,aliens
"160.72 31.69 77.15",ns2_unearthed,marines
"152.76 31.80 73.07",ns2_unearthed,aliens
"156.85 31.77 59.47",ns2_unearthed,aliens
"160.22 30.84 69.50",ns2_unearthed,aliens
"157.03 30.16 60.18",ns2_unearthed,aliens
"168.50 30.77 162.07",ns2_unearthed,marines
"167.92 31.09 167.32",ns2_unearthed,marines
"165.65 31.66 163.36",ns2_unearthed,marines
"104.03 37.76 143.97",ns2_unearthed,marines
"87.62 29.43 26.55",ns2_unearthed,aliens
"172.77 34.29 64.35",ns2_unearthed,marines
"164.65 31.02 58.88",ns2_unearthed,marines
"157.97 29.14 85.93",ns2_unearthed,marines
"162.76 29.44 84.53",ns2_unearthed,aliens
"155.90 31.17 67.29",ns2_unearthed,aliens
"84.63 30.25 62.23",ns2_unearthed,aliens
"190.85 30.08 63.17",ns2_unearthed,aliens
"184.80 30.70 57.70",ns2_unearthed,aliens
"184.10 30.08 56.93",ns2_unearthed,aliens
"202.83 30.28 60.83",ns2_unearthed,aliens
"204.41 31.91 59.46",ns2_unearthed,marines
"184.10 30.08 56.93",ns2_unearthed,aliens
"187.83 30.08 58.78",ns2_unearthed,marines
"186.93 31.21 59.33",ns2_unearthed,aliens
"183.42 31.18 57.86",ns2_unearthed,marines
"185.09 31.36 50.59",ns2_unearthed,aliens
"189.88 30.08 60.05",ns2_unearthed,marines
"179.59 30.79 63.10",ns2_unearthed,marines
"167.59 30.08 66.68",ns2_unearthed,marines
"191.29 30.05 51.38",ns2_unearthed,marines
"179.87 30.01 52.65",ns2_unearthed,marines
"162.11 30.65 77.67",ns2_unearthed,aliens
"139.53 31.56 77.68",ns2_unearthed,marines
"98.00 37.75 147.22",ns2_unearthed,aliens
"96.98 38.71 136.22",ns2_unearthed,aliens
"147.39 30.58 2.05",ns2_unearthed,aliens
"145.47 31.95 10.29",ns2_unearthed,marines
"122.80 33.15 146.20",ns2_unearthed,aliens
"150.68 30.02 108.20",ns2_unearthed,aliens
"161.74 31.87 162.86",ns2_unearthed,aliens
"130.25 29.20 46.29",ns2_unearthed,marines
"134.38 30.28 41.54",ns2_unearthed,aliens
"130.91 27.82 51.98",ns2_unearthed,aliens
