x,y,z,map
-83.73,0.12,25.65,ns2_tram
-81.68,-2.10,28.16,ns2_tram
-74.18,-1.50,35.52,ns2_tram
-81.85,-1.50,38.59,ns2_tram
-85.83,-3.16,70.33,ns2_tram
-80.68,-0.25,29.86,ns2_tram
-89.50,1.50,57.58,ns2_tram
-71.61,-0.24,30.84,ns2_tram
-73.28,-0.59,31.77,ns2_tram
-81.31,-0.99,29.97,ns2_tram
-73.02,-0.15,37.02,ns2_tram
-72.98,-1.10,39.00,ns2_tram
-75.07,-0.01,33.86,ns2_tram
-75.20,-1.38,30.64,ns2_tram
-76.28,-1.48,33.59,ns2_tram
-49.89,-0.37,80.48,ns2_tram
-65.71,2.46,27.81,ns2_tram
-65.18,3.15,26.97,ns2_tram
-79.51,-1.51,50.62,ns2_tram
-70.82,-0.09,92.08,ns2_tram
-75.88,-1.34,36.76,ns2_tram
-85.54,-1.31,25.78,ns2_tram
-73.70,0.29,52.71,ns2_tram
-24.85,-1.51,79.59,ns2_tram
-78.41,-1.99,28.09,ns2_tram
-78.70,0.63,41.29,ns2_tram
-71.55,-1.94,66.91,ns2_tram
-64.76,-1.32,29.68,ns2_tram
-78.60,-0.77,77.37,ns2_tram
-71.21,-0.50,37.32,ns2_tram
-89.24,-1.23,44.29,ns2_tram
-90.32,-1.11,40.33,ns2_tram
-87.71,1.71,44.91,ns2_tram
-86.50,-1.51,38.77,ns2_tram
-7.70,-2.46,33.52,ns2_tram
-81.54,-1.51,49.22,ns2_tram
-80.24,-0.64,51.65,ns2_tram
-70.50,-0.07,88.38,ns2_tram
-68.97,-0.70,84.92,ns2_tram
-69.52,0.02,90.56,ns2_tram
-71.95,0.15,3.93,ns2_tram
-79.43,-2.10,82.83,ns2_tram
-23.42,-2.02,36.32,ns2_tram
-39.35,-3.44,34.37,ns2_tram
-47.96,-2.42,4.20,ns2_tram
-75.75,-0.39,46.25,ns2_tram
-79.11,-0.88,43.74,ns2_tram
-31.53,-2.23,69.24,ns2_tram
-30.64,-0.09,69.07,ns2_tram
-31.18,-2.22,70.14,ns2_tram
-29.19,-2.24,71.38,ns2_tram
-23.82,-1.51,64.58,ns2_tram
-27.03,-1.53,66.71,ns2_tram
-23.96,-1.51,66.78,ns2_tram
-27.90,-2.22,65.36,ns2_tram
-73.09,-0.26,19.52,ns2_tram
-78.99,-1.62,42.26,ns2_tram
-81.05,-0.89,77.30,ns2_tram
-75.29,-1.87,82.21,ns2_tram
-77.38,-2.02,83.27,ns2_tram
-82.78,-2.08,77.27,ns2_tram
-83.09,-2.10,74.08,ns2_tram
-64.70,-0.50,78.05,ns2_tram
-70.91,-0.70,82.86,ns2_tram
-70.74,-0.70,82.96,ns2_tram
-72.67,-0.70,84.19,ns2_tram
-76.08,-1.13,85.80,ns2_tram
-61.29,-0.70,82.10,ns2_tram
-63.49,-0.80,82.42,ns2_tram
-50.40,-0.98,86.76,ns2_tram
-35.11,-0.05,93.80,ns2_tram
-73.24,-3.57,70.04,ns2_tram
-36.74,0.15,92.48,ns2_tram
-27.59,0.02,86.05,ns2_tram
-22.87,-1.51,96.79,ns2_tram
-20.96,-2.89,34.43,ns2_tram
-24.25,-1.51,82.71,ns2_tram
-14.62,-2.83,38.35,ns2_tram
-25.92,-2.83,39.21,ns2_tram
-22.46,-1.51,96.67,ns2_tram
-65.13,-3.44,66.19,ns2_tram
-67.21,-3.32,69.82,ns2_tram
-65.10,-3.44,65.74,ns2_tram
-75.57,-2.02,83.21,ns2_tram
-76.66,-1.89,85.47,ns2_tram
-84.50,-2.02,82.63,ns2_tram
-76.53,-2.10,82.12,ns2_tram
-51.69,-0.50,39.15,ns2_tram
-60.28,-1.65,57.94,ns2_tram
-77.22,-3.50,68.88,ns2_tram
-58.57,-3.55,58.19,ns2_tram
-60.38,-3.44,65.64,ns2_tram
-63.40,-3.80,70.13,ns2_tram
-62.02,-3.64,59.54,ns2_tram
-59.53,-3.67,58.14,ns2_tram
-60.14,-2.69,58.41,ns2_tram
-60.17,-3.44,66.28,ns2_tram
-62.64,-3.44,66.52,ns2_tram
-71.10,-3.48,64.07,ns2_tram
-41.54,0.00,93.02,ns2_tram
-37.46,-0.04,94.28,ns2_tram
-37.56,1.92,92.84,ns2_tram
-39.17,0.00,94.98,ns2_tram
-38.30,0.00,93.39,ns2_tram
-40.25,0.48,96.63,ns2_tram
-38.57,2.92,96.50,ns2_tram
-27.99,4.57,85.48,ns2_tram
-37.27,0.20,93.63,ns2_tram
-16.26,-1.42,49.78,ns2_tram
-24.88,-1.46,88.23,ns2_tram
-26.70,-1.48,95.46,ns2_tram
-30.07,0.01,93.76,ns2_tram
-31.56,0.00,98.01,ns2_tram
-40.26,-4.05,26.67,ns2_tram
-53.16,-3.54,42.96,ns2_tram
-35.37,-3.44,34.04,ns2_tram
-35.24,1.46,92.71,ns2_tram
-34.42,0.14,92.52,ns2_tram
-44.98,-1.00,90.46,ns2_tram
-39.75,-3.44,33.04,ns2_tram
-45.44,-3.63,30.53,ns2_tram
-29.88,-1.92,0.02,ns2_tram
-51.47,-0.39,80.22,ns2_tram
-72.22,-3.54,63.28,ns2_tram
-69.71,-0.70,83.03,ns2_tram
-80.28,-2.02,83.76,ns2_tram
-83.17,-2.02,75.80,ns2_tram
-71.02,-1.99,77.00,ns2_tram
-65.80,-3.44,67.26,ns2_tram
-73.14,-3.52,70.56,ns2_tram
-14.78,-2.83,36.23,ns2_tram
-61.10,-3.75,64.02,ns2_tram
-59.55,-3.75,63.18,ns2_tram
-64.00,-2.93,62.12,ns2_tram
-60.05,-3.75,58.20,ns2_tram
-54.41,-3.44,43.98,ns2_tram
-50.44,-3.75,44.39,ns2_tram
-52.03,-3.50,52.54,ns2_tram
-41.89,-3.71,30.28,ns2_tram
-47.40,-3.53,31.49,ns2_tram
-47.37,-3.44,34.18,ns2_tram
-50.96,-3.75,39.50,ns2_tram
-54.19,-3.69,34.10,ns2_tram
-16.95,-1.68,33.64,ns2_tram
-14.52,-2.33,36.59,ns2_tram
-23.02,-1.50,41.21,ns2_tram
-26.08,-2.83,38.28,ns2_tram
11.00,-3.44,33.36,ns2_tram
10.22,-3.44,32.39,ns2_tram
8.31,-3.44,31.53,ns2_tram
10.88,-3.75,30.54,ns2_tram
-24.02,-2.44,41.68,ns2_tram
-31.76,-2.93,39.45,ns2_tram
-57.28,-2.74,51.10,ns2_tram
-52.03,-2.96,55.33,ns2_tram
-53.51,-3.44,57.36,ns2_tram
-39.53,-3.68,29.84,ns2_tram
-33.41,-3.54,34.35,ns2_tram
-18.49,-2.83,37.05,ns2_tram
-38.67,-3.60,34.94,ns2_tram
-42.53,-4.05,27.63,ns2_tram
-51.44,-0.62,24.17,ns2_tram
-39.48,0.00,93.78,ns2_tram
-84.78,-1.31,23.96,ns2_tram
-75.20,-0.39,44.58,ns2_tram
-83.64,-1.51,45.70,ns2_tram
-77.49,-1.51,53.69,ns2_tram
-82.82,-1.51,58.03,ns2_tram
-75.79,1.44,36.19,ns2_tram
-82.57,-0.64,58.21,ns2_tram
-65.49,-3.50,65.06,ns2_tram
-55.95,-3.75,67.19,ns2_tram
-75.64,-3.55,63.69,ns2_tram
-87.50,-1.17,48.10,ns2_tram
-73.45,-0.39,21.92,ns2_tram
-75.17,0.61,21.62,ns2_tram
-84.74,-1.79,28.42,ns2_tram
-86.39,-1.32,22.91,ns2_tram
-84.67,-1.85,30.32,ns2_tram
-81.68,-2.19,28.05,ns2_tram
-76.05,-1.46,36.83,ns2_tram
-80.81,-1.51,40.83,ns2_tram
-83.17,-1.51,42.29,ns2_tram
-90.68,-1.11,50.83,ns2_tram
-85.02,-1.62,44.05,ns2_tram
-91.40,-0.39,51.89,ns2_tram
-83.40,-1.52,45.03,ns2_tram
-89.39,-1.42,39.44,ns2_tram
-23.19,-2.67,-1.44,ns2_tram
-15.09,-1.19,4.21,ns2_tram
-30.10,-0.75,-12.98,ns2_tram
-24.10,-2.83,22.75,ns2_tram
15.04,-1.58,-9.99,ns2_tram
13.66,-2.42,-9.65,ns2_tram
-6.23,2.21,80.19,ns2_tram
-6.86,1.89,76.85,ns2_tram
-16.16,-1.67,34.58,ns2_tram
-4.86,2.55,67.05,ns2_tram
-4.50,2.82,76.14,ns2_tram
-7.13,1.87,76.76,ns2_tram
-6.72,2.87,87.83,ns2_tram
-4.60,0.61,65.03,ns2_tram
2.60,0.61,73.13,ns2_tram
-8.30,2.34,67.86,ns2_tram
-15.44,-1.41,64.65,ns2_tram
-15.26,0.93,64.89,ns2_tram
-17.32,-0.70,64.24,ns2_tram
-14.24,3.55,65.80,ns2_tram
-61.19,2.95,8.86,ns2_tram
-18.90,-0.56,63.11,ns2_tram
0.34,-2.64,28.76,ns2_tram
-5.19,1.86,83.99,ns2_tram
-18.31,-3.10,-8.02,ns2_tram
-29.43,-1.92,2.29,ns2_tram
-6.84,1.83,84.36,ns2_tram
17.42,-1.09,44.31,ns2_tram
12.53,-3.75,40.52,ns2_tram
-6.43,0.61,63.20,ns2_tram
9.56,-1.24,49.35,ns2_tram
14.42,-2.59,56.57,ns2_tram
-22.65,-1.51,63.72,ns2_tram
-66.57,-0.95,39.64,ns2_tram
-69.79,0.12,42.11,ns2_tram
34.65,-2.42,43.22,ns2_tram
20.89,-2.53,55.02,ns2_tram
33.23,-3.62,64.75,ns2_tram
34.28,-3.64,59.64,ns2_tram
-21.82,-1.28,58.61,ns2_tram
-20.78,1.03,52.92,ns2_tram
-64.88,0.80,-2.49,ns2_tram
-66.13,-0.39,-1.31,ns2_tram
-71.26,-0.06,0.47,ns2_tram
-71.39,-0.39,1.46,ns2_tram
0.34,-1.89,-9.01,ns2_tram
-1.17,-2.42,-10.15,ns2_tram
-2.26,1.82,80.59,ns2_tram
0.07,0.65,69.43,ns2_tram
3.01,1.67,63.73,ns2_tram
-34.16,-1.67,-1.80,ns2_tram
-36.65,-2.41,-2.09,ns2_tram
-63.03,-0.41,76.62,ns2_tram
-2.53,3.22,70.06,ns2_tram
-2.73,3.67,70.07,ns2_tram
3.04,0.71,67.43,ns2_tram
-2.12,0.71,64.39,ns2_tram
-24.91,-1.52,66.17,ns2_tram
-13.96,-1.08,-9.02,ns2_tram
-64.15,0.41,95.35,ns2_tram
-33.92,-2.83,72.34,ns2_tram
-33.70,-3.24,79.12,ns2_tram
-20.63,-0.79,57.99,ns2_tram
21.29,-3.18,64.81,ns2_tram
-53.07,0.78,78.87,ns2_tram
-72.63,3.69,18.63,ns2_tram
-63.12,1.50,91.86,ns2_tram
-23.04,-1.91,34.83,ns2_tram
-40.63,-3.44,33.50,ns2_tram
-77.72,0.27,0.94,ns2_tram
-62.19,-0.70,83.73,ns2_tram
-67.27,0.53,87.23,ns2_tram
-3.97,-1.76,0.35,ns2_tram
-54.50,-0.39,77.23,ns2_tram
-2.35,-2.43,-8.13,ns2_tram
-28.89,-1.22,19.84,ns2_tram
-52.24,-0.37,78.27,ns2_tram
-0.22,-2.42,15.43,ns2_tram
-79.10,-0.41,50.71,ns2_tram
-80.22,-1.51,42.71,ns2_tram
-36.78,0.55,96.01,ns2_tram
-36.94,1.60,95.73,ns2_tram
-9.93,-1.64,1.28,ns2_tram
-38.75,1.08,94.42,ns2_tram
45.85,0.90,31.65,ns2_tram
42.75,-1.82,36.31,ns2_tram
42.34,-1.76,46.96,ns2_tram
-33.80,-0.08,98.26,ns2_tram
22.55,-2.43,45.89,ns2_tram
-41.06,0.87,96.11,ns2_tram
-44.22,-0.43,94.92,ns2_tram
-16.10,-0.15,83.97,ns2_tram
-42.02,1.75,91.71,ns2_tram
-33.65,0.00,96.52,ns2_tram
-40.79,0.54,97.35,ns2_tram
-43.80,-0.19,92.12,ns2_tram
-43.61,-1.02,88.76,ns2_tram
-43.87,-0.40,88.33,ns2_tram
-45.95,-1.00,91.94,ns2_tram
-44.99,0.53,89.92,ns2_tram
39.40,0.21,30.30,ns2_tram
-41.32,-1.03,86.86,ns2_tram
-44.09,-1.00,89.01,ns2_tram
-41.56,-0.90,87.78,ns2_tram
-43.35,-1.01,85.52,ns2_tram
-51.66,-0.04,82.36,ns2_tram
-79.99,-2.12,80.00,ns2_tram
-21.27,-0.96,-15.74,ns2_tram
-10.36,-2.79,37.17,ns2_tram
-70.37,-3.56,63.69,ns2_tram
-85.19,-3.56,71.53,ns2_tram
-79.88,-3.44,67.61,ns2_tram
-77.46,-3.44,67.35,ns2_tram
-69.56,-3.55,63.24,ns2_tram
-72.85,-0.70,84.07,ns2_tram
-66.44,0.02,86.79,ns2_tram
-68.35,1.06,83.25,ns2_tram
-52.43,-0.37,70.89,ns2_tram
10.96,-3.82,51.03,ns2_tram
-72.96,-0.70,84.28,ns2_tram
-81.81,-1.51,50.56,ns2_tram
-82.48,-2.02,83.21,ns2_tram
47.43,-1.02,41.26,ns2_tram
34.04,-1.36,51.77,ns2_tram
-89.76,-1.57,47.99,ns2_tram
35.69,-2.34,53.53,ns2_tram
31.76,-0.74,48.68,ns2_tram
-89.85,-1.51,53.11,ns2_tram
-86.21,-1.00,47.76,ns2_tram
-74.84,-1.49,53.45,ns2_tram
-71.35,-3.14,65.01,ns2_tram
-73.18,-3.54,61.64,ns2_tram
-86.52,-1.32,52.98,ns2_tram
-79.67,-2.02,78.21,ns2_tram
-73.35,0.25,84.95,ns2_tram
-44.55,-1.24,33.60,ns2_tram
-83.03,-0.67,25.46,ns2_tram
-48.38,-3.56,30.93,ns2_tram
-84.35,-0.67,52.21,ns2_tram
-87.30,-1.51,39.70,ns2_tram
-90.23,-0.98,50.63,ns2_tram
-83.27,-1.51,42.72,ns2_tram
-84.63,-1.31,23.49,ns2_tram
-82.60,-1.51,46.46,ns2_tram
-24.41,-1.56,53.07,ns2_tram
-78.58,-0.71,46.77,ns2_tram
-20.80,-1.66,44.75,ns2_tram
-17.48,-2.28,43.30,ns2_tram
-74.10,-1.98,75.19,ns2_tram
-80.68,-0.27,58.87,ns2_tram
-72.73,-0.03,84.70,ns2_tram
-85.07,-2.03,81.19,ns2_tram
-66.03,1.04,51.94,ns2_tram
-80.63,-1.51,51.92,ns2_tram
-90.23,-0.98,50.63,ns2_tram
-73.55,-1.22,36.28,ns2_tram
-91.51,-1.40,51.14,ns2_tram
-73.98,-1.51,38.78,ns2_tram
-76.06,-1.35,29.56,ns2_tram
-81.47,-1.55,38.24,ns2_tram
-74.30,-1.38,29.34,ns2_tram
-64.34,0.10,55.57,ns2_tram
-83.43,-1.51,56.63,ns2_tram
-85.67,-1.51,56.35,ns2_tram
-71.49,0.57,49.04,ns2_tram
-70.12,1.86,51.52,ns2_tram
-89.34,-1.57,47.85,ns2_tram
-88.74,-1.52,52.17,ns2_tram
-93.35,-1.41,51.80,ns2_tram
-94.69,-1.34,43.91,ns2_tram
-77.25,-1.51,51.37,ns2_tram
-83.05,-1.51,39.75,ns2_tram
-75.38,-0.39,43.42,ns2_tram
-71.47,0.64,42.61,ns2_tram
-79.56,-1.46,54.38,ns2_tram
-81.48,-2.32,30.24,ns2_tram
21.76,0.23,-4.52,ns2_tram
19.96,1.28,3.13,ns2_tram
18.01,0.73,6.26,ns2_tram
30.09,1.53,103.40,ns2_tram
50.24,1.27,3.13,ns2_tram
22.34,0.21,-8.71,ns2_tram
23.60,2.85,125.93,ns2_tram
17.99,2.85,127.70,ns2_tram
23.66,-2.42,49.14,ns2_tram
30.11,3.17,127.86,ns2_tram
-49.89,-2.42,-1.61,ns2_tram
-20.25,-1.48,46.32,ns2_tram
-18.66,-1.49,45.81,ns2_tram
6.42,-2.42,13.91,ns2_tram
-31.23,-1.28,18.46,ns2_tram
0.25,-3.52,27.84,ns2_tram
-67.30,-0.40,79.50,ns2_tram
-4.59,2.85,76.06,ns2_tram
-70.67,0.75,-2.62,ns2_tram
4.61,-2.42,-10.20,ns2_tram
-4.61,3.15,87.85,ns2_tram
-50.97,0.64,-11.84,ns2_tram
-3.12,-3.24,-4.15,ns2_tram
-27.27,-2.06,2.98,ns2_tram
-18.34,-0.24,67.31,ns2_tram
-33.72,-2.25,77.96,ns2_tram
-9.32,-1.92,3.80,ns2_tram
-2.39,-3.24,4.12,ns2_tram
-19.60,-3.46,10.08,ns2_tram
-24.72,0.14,91.02,ns2_tram
-42.49,-2.42,-4.16,ns2_tram
-37.47,-0.87,-5.63,ns2_tram
-43.16,-2.42,-5.92,ns2_tram
-28.29,-1.92,2.99,ns2_tram
-30.36,-1.92,-0.92,ns2_tram
0.63,1.04,94.24,ns2_tram
-17.00,-3.01,-7.80,ns2_tram
-30.25,-1.92,-7.97,ns2_tram
-10.81,-1.89,-16.86,ns2_tram
-10.60,-1.92,-11.19,ns2_tram
7.75,-3.10,50.89,ns2_tram
11.52,-3.73,54.68,ns2_tram
10.05,-1.88,52.17,ns2_tram
-53.91,-0.95,19.63,ns2_tram
14.61,-3.44,46.83,ns2_tram
-39.63,-2.45,-4.31,ns2_tram
0.99,-3.01,34.47,ns2_tram
-20.72,-1.51,59.47,ns2_tram
-43.83,-1.20,-4.41,ns2_tram
-44.17,-2.42,-3.20,ns2_tram
-7.92,2.58,67.53,ns2_tram
-8.28,-3.25,32.00,ns2_tram
-15.38,-0.92,52.03,ns2_tram
-16.61,-2.84,21.55,ns2_tram
-15.22,-2.07,21.50,ns2_tram
-9.75,-3.44,33.92,ns2_tram
-13.30,-2.42,37.04,ns2_tram
-3.32,-3.44,33.09,ns2_tram
-0.27,-3.44,33.37,ns2_tram
0.16,1.25,74.84,ns2_tram
-47.09,0.62,5.32,ns2_tram
27.53,2.20,129.08,ns2_tram
5.38,-0.19,4.57,ns2_tram
6.34,-2.42,10.43,ns2_tram
-40.58,-1.92,-16.36,ns2_tram
-46.55,-1.51,-2.67,ns2_tram
32.33,2.64,128.38,ns2_tram
-0.20,2.22,75.36,ns2_tram
-10.75,-0.26,51.16,ns2_tram
-35.50,-0.66,-20.45,ns2_tram
-16.73,-1.50,49.65,ns2_tram
-13.69,0.20,52.84,ns2_tram
-20.95,-0.14,62.38,ns2_tram
-37.88,-1.82,-18.88,ns2_tram
-40.02,-1.89,-14.57,ns2_tram
-12.54,-1.09,-13.78,ns2_tram
-28.21,-1.11,-11.26,ns2_tram
-4.73,-0.50,0.43,ns2_tram
-10.97,-1.84,30.30,ns2_tram
-18.31,0.98,-1.49,ns2_tram
-9.22,1.94,65.67,ns2_tram
3.37,-2.95,32.00,ns2_tram
-20.02,0.81,102.53,ns2_tram
-17.99,-0.24,66.21,ns2_tram
6.34,-1.68,15.65,ns2_tram
6.82,-2.42,11.32,ns2_tram
1.29,-1.34,15.39,ns2_tram
1.72,-0.67,15.51,ns2_tram
35.64,0.27,35.12,ns2_tram
6.29,-2.42,1.34,ns2_tram
-0.22,-2.42,15.32,ns2_tram
-3.53,-2.09,15.29,ns2_tram
-2.62,-1.47,15.44,ns2_tram
-3.70,-1.71,23.55,ns2_tram
-18.85,-0.25,55.90,ns2_tram
2.87,0.64,73.12,ns2_tram
-3.25,-2.64,31.57,ns2_tram
-36.57,-1.07,-13.08,ns2_tram
1.34,1.76,73.91,ns2_tram
1.38,0.96,74.28,ns2_tram
-4.81,1.83,75.82,ns2_tram
3.35,-2.57,26.65,ns2_tram
3.55,-3.44,32.68,ns2_tram
3.25,-3.44,32.47,ns2_tram
4.42,-1.58,31.68,ns2_tram
3.12,-3.44,31.67,ns2_tram
-0.34,-2.72,34.51,ns2_tram
-19.02,-0.75,45.36,ns2_tram
-16.46,-1.48,49.12,ns2_tram
-25.07,-3.03,-4.51,ns2_tram
11.57,-3.44,32.36,ns2_tram
-21.57,-0.78,47.89,ns2_tram
-8.88,-1.88,2.04,ns2_tram
15.64,-0.67,38.29,ns2_tram
13.29,-1.58,42.25,ns2_tram
16.93,-3.41,37.84,ns2_tram
12.36,-2.10,36.12,ns2_tram
19.14,-2.83,36.75,ns2_tram
12.11,-1.63,37.41,ns2_tram
17.46,-2.22,34.78,ns2_tram
-5.48,1.83,85.00,ns2_tram
16.84,-3.45,48.01,ns2_tram
14.54,-3.01,39.42,ns2_tram
14.38,-3.03,39.51,ns2_tram
-19.49,-1.48,48.32,ns2_tram
16.43,-3.45,45.25,ns2_tram
13.53,-3.57,48.36,ns2_tram
13.55,-3.44,43.30,ns2_tram
19.73,-3.10,35.06,ns2_tram
-7.73,0.71,65.57,ns2_tram
13.25,-2.51,40.34,ns2_tram
15.55,-1.40,40.86,ns2_tram
-14.40,-1.41,66.50,ns2_tram
-14.41,0.62,53.56,ns2_tram
-22.10,-1.48,49.41,ns2_tram
-19.73,-1.68,44.71,ns2_tram
20.22,-3.49,35.80,ns2_tram
20.08,-2.64,35.29,ns2_tram
11.75,-3.75,38.08,ns2_tram
21.02,1.14,-2.90,ns2_tram
-20.93,-1.50,49.59,ns2_tram
26.26,-2.14,49.31,ns2_tram
-29.60,-1.75,-15.65,ns2_tram
23.10,-1.01,52.42,ns2_tram
-30.17,-1.92,-13.31,ns2_tram
-30.22,-0.49,-12.71,ns2_tram
15.98,-1.77,47.51,ns2_tram
30.49,-1.45,67.22,ns2_tram
12.31,-2.15,-9.61,ns2_tram
24.79,-3.02,70.02,ns2_tram
24.88,-3.00,69.79,ns2_tram
29.70,-1.86,69.38,ns2_tram
-19.55,-1.28,50.11,ns2_tram
-30.59,-1.92,-10.07,ns2_tram
-30.25,-1.92,-15.99,ns2_tram
-89.16,-1.45,52.55,ns2_tram
-29.70,-1.85,-15.10,ns2_tram
23.25,2.06,6.60,ns2_tram
26.64,2.97,85.24,ns2_tram
17.68,-3.44,63.74,ns2_tram
14.55,-3.44,47.01,ns2_tram
18.48,-1.91,62.70,ns2_tram
-24.74,-0.86,-13.75,ns2_tram
25.17,1.83,95.85,ns2_tram
25.58,1.71,95.63,ns2_tram
24.78,1.67,95.85,ns2_tram
24.60,1.87,89.17,ns2_tram
22.74,1.53,98.38,ns2_tram
17.46,1.46,103.74,ns2_tram
27.48,1.51,102.97,ns2_tram
20.54,0.15,4.07,ns2_tram
30.09,1.53,103.40,ns2_tram
20.44,1.64,110.57,ns2_tram
31.35,1.17,-0.67,ns2_tram
32.46,1.42,106.08,ns2_tram
26.75,1.49,99.48,ns2_tram
19.32,2.32,103.79,ns2_tram
18.25,4.30,103.23,ns2_tram
34.03,1.99,108.06,ns2_tram
28.89,2.32,115.71,ns2_tram
-73.00,-1.09,62.93,ns2_tram
-71.54,-3.54,62.00,ns2_tram
-89.83,-1.54,44.38,ns2_tram
-90.55,-0.11,42.03,ns2_tram
-87.89,-1.23,47.46,ns2_tram
-89.61,-1.57,46.71,ns2_tram
-86.78,-1.64,44.00,ns2_tram
-90.01,-0.54,46.57,ns2_tram
-88.07,0.19,44.42,ns2_tram
-14.77,-3.12,34.90,ns2_tram
19.71,-1.24,52.59,ns2_tram
-23.65,-1.05,65.57,ns2_tram
-22.74,-0.08,67.36,ns2_tram
-19.09,-1.38,55.70,ns2_tram
-19.33,-1.12,55.77,ns2_tram
-79.25,-1.71,82.82,ns2_tram
-23.92,-1.36,67.06,ns2_tram
-23.97,-1.54,68.41,ns2_tram
-25.02,-1.51,65.28,ns2_tram
36.60,0.97,31.07,ns2_tram
-21.91,-1.46,69.48,ns2_tram
-22.25,-0.10,65.72,ns2_tram
-20.97,-0.61,62.79,ns2_tram
-14.42,-1.41,66.82,ns2_tram
-10.12,0.71,63.83,ns2_tram
-24.36,-1.51,65.21,ns2_tram
-21.64,-2.42,42.66,ns2_tram
19.03,0.16,-6.96,ns2_tram
22.43,3.15,-1.24,ns2_tram
24.62,0.21,-11.61,ns2_tram
27.78,0.82,-8.81,ns2_tram
32.89,-3.69,64.39,ns2_tram
-43.57,-0.81,85.10,ns2_tram
-75.82,0.45,-1.64,ns2_tram
36.68,0.21,27.76,ns2_tram
45.34,0.21,31.37,ns2_tram
-63.13,0.41,95.15,ns2_tram
-55.70,-0.29,20.77,ns2_tram
-57.94,-1.21,22.35,ns2_tram
41.74,0.20,25.68,ns2_tram
35.27,-0.05,25.09,ns2_tram
35.53,0.59,25.52,ns2_tram
48.90,1.45,24.76,ns2_tram
-59.15,-3.44,65.34,ns2_tram
-52.11,-0.39,72.59,ns2_tram
-50.32,1.01,75.10,ns2_tram
-50.28,-0.74,84.77,ns2_tram
24.65,0.71,2.29,ns2_tram
45.18,-3.44,66.95,ns2_tram
46.73,-3.40,69.43,ns2_tram
6.27,-3.58,30.56,ns2_tram
41.71,-2.60,66.43,ns2_tram
6.97,-3.44,32.42,ns2_tram
19.24,-2.76,38.07,ns2_tram
15.65,-2.83,37.70,ns2_tram
-28.37,-0.86,10.57,ns2_tram
8.67,1.93,6.70,ns2_tram
6.41,-2.48,-11.83,ns2_tram
8.57,0.65,-3.14,ns2_tram
43.21,2.27,2.80,ns2_tram
32.20,0.21,1.90,ns2_tram
25.01,1.17,3.86,ns2_tram
19.57,0.15,4.38,ns2_tram
-11.07,1.44,63.11,ns2_tram
-44.76,-1.48,-4.88,ns2_tram
31.71,1.52,108.05,ns2_tram
28.29,0.22,-8.12,ns2_tram
30.43,0.21,23.48,ns2_tram
34.58,0.21,26.61,ns2_tram
0.41,-1.45,19.72,ns2_tram
-67.32,-0.39,0.13,ns2_tram
-66.64,-0.39,-3.62,ns2_tram
-67.23,0.95,-4.02,ns2_tram
-19.36,-2.83,36.89,ns2_tram
35.06,2.73,104.17,ns2_tram
34.93,-1.06,82.17,ns2_tram
30.90,-3.44,67.13,ns2_tram
44.07,-3.44,68.06,ns2_tram
44.82,-2.50,67.17,ns2_tram
46.23,-2.24,65.58,ns2_tram
-9.36,0.52,62.17,ns2_tram
45.10,-3.50,70.22,ns2_tram
43.14,-2.73,67.59,ns2_tram
46.87,-3.47,66.82,ns2_tram
43.73,-0.03,80.21,ns2_tram
-69.46,-0.07,88.69,ns2_tram
-70.98,0.57,91.13,ns2_tram
-67.85,1.19,97.15,ns2_tram
-59.39,-0.09,92.82,ns2_tram
-0.64,-3.24,-0.17,ns2_tram
-16.92,-2.80,37.54,ns2_tram
25.57,1.13,0.43,ns2_tram
-6.13,2.68,63.55,ns2_tram
31.22,0.21,1.65,ns2_tram
-2.76,1.18,65.79,ns2_tram
1.86,0.71,68.81,ns2_tram
28.52,0.21,2.33,ns2_tram
-2.43,1.58,66.53,ns2_tram
-2.60,0.71,62.44,ns2_tram
-14.98,0.09,66.29,ns2_tram
6.11,2.60,50.30,ns2_tram
-76.06,-1.59,75.69,ns2_tram
29.67,0.21,1.99,ns2_tram
-81.71,-0.64,77.88,ns2_tram
-33.09,0.00,93.88,ns2_tram
-23.60,-0.09,103.88,ns2_tram
-11.37,0.43,63.54,ns2_tram
-3.83,2.13,62.28,ns2_tram
22.42,0.18,-2.13,ns2_tram
-20.50,-0.12,63.02,ns2_tram
-19.37,-1.29,63.41,ns2_tram
2.48,0.71,64.54,ns2_tram
-61.57,-3.08,65.37,ns2_tram
-19.92,-1.51,60.19,ns2_tram
-18.86,-0.95,58.15,ns2_tram
-14.85,-0.50,52.05,ns2_tram
-13.00,-1.41,60.66,ns2_tram
19.94,-3.13,67.28,ns2_tram
23.85,-1.47,49.42,ns2_tram
44.83,-3.57,74.49,ns2_tram
45.93,-3.58,74.85,ns2_tram
44.26,1.20,81.18,ns2_tram
-28.67,-0.72,68.31,ns2_tram
-31.80,0.20,88.88,ns2_tram
-28.12,-1.90,-10.11,ns2_tram
-28.41,-1.92,-11.93,ns2_tram
-23.57,-0.50,-15.50,ns2_tram
-32.06,-2.68,78.56,ns2_tram
-12.64,-1.92,-15.03,ns2_tram
-40.13,0.00,93.07,ns2_tram
21.78,-0.18,2.89,ns2_tram
-11.89,-0.51,65.96,ns2_tram
-18.24,-0.61,65.68,ns2_tram
-40.38,0.00,100.01,ns2_tram
-22.62,-1.01,60.35,ns2_tram
46.06,-3.09,73.09,ns2_tram
