x,y,z,team
-23.86,0.24,-3.16,aliens
-18.86,0.17,-10.27,marines
-28.82,-0.75,-9.29,marines
-33.69,-0.49,-1.64,aliens
-47.16,0.57,-7.25,aliens
-19.46,3.23,-11.45,aliens
-26.43,-0.82,2.70,marines
-25.02,0.17,0.08,aliens
-25.76,-1.61,-38.80,marines
-24.82,0.05,-15.63,aliens
-28.68,-1.01,16.13,aliens
-24.10,-1.92,25.67,marines
-29.74,-1.92,13.74,marines
-28.57,-1.92,15.39,aliens
-25.33,-1.92,14.75,aliens
-19.45,-1.02,7.28,aliens
-11.39,-3.03,29.42,marines
-22.48,-1.61,-35.25,marines
11.50,-4.05,44.79,marines
121.02,-1.71,21.56,marines
-29.81,-1.88,-27.37,marines
-16.10,-1.68,-25.45,marines
-26.42,0.00,-16.79,marines
-19.21,-1.59,-16.78,marines
-22.92,0.20,-2.76,marines
-24.03,-0.75,3.79,marines
-26.43,-0.40,-9.33,aliens
-24.53,-1.92,28.73,marines
-18.02,-0.69,5.89,marines
-22.75,-0.75,3.38,marines
-25.87,-0.83,3.82,marines
-16.15,-1.61,-25.85,marines
-40.66,0.08,2.99,marines
-38.89,-0.09,1.33,marines
-24.35,0.53,-15.90,marines
-32.43,0.03,-9.90,marines
-31.78,-0.83,-7.75,marines
-33.52,0.44,1.92,marines
-35.72,-0.80,-8.59,marines
-33.56,-0.43,-0.96,marines
-33.21,0.83,-11.07,marines
36.47,-3.44,-69.36,marines
42.52,-3.54,-64.95,aliens
75.47,-2.32,-77.27,aliens
42.32,-6.69,-24.59,aliens
8.20,-3.12,41.94,aliens
105.98,-4.78,-47.11,aliens
98.93,-6.88,-56.01,marines
78.35,-4.18,29.33,aliens
75.53,-3.81,43.45,aliens
12.48,-1.97,45.94,aliens
77.76,-4.35,27.84,marines
17.94,-4.15,36.54,marines
14.80,-4.15,43.17,marines
9.30,-6.54,13.28,aliens
73.38,-7.61,-41.76,marines
43.23,-8.11,11.37,aliens
50.11,-7.52,4.46,aliens
86.46,-7.76,76.58,aliens
52.12,-1.97,-86.76,marines
28.45,-5.79,-50.82,marines
13.90,-4.57,-33.65,aliens
28.04,-5.14,-37.79,marines
79.05,-9.43,15.85,marines
78.42,-9.41,16.97,aliens
75.25,-8.47,15.44,marines
34.71,-5.01,-17.34,aliens
31.67,-5.01,-14.73,marines
43.33,-4.57,-30.70,aliens
28.73,-5.67,-48.12,marines
80.31,-6.38,56.62,aliens
84.31,-6.96,55.22,aliens
71.12,-7.33,-4.64,aliens
32.30,-4.87,-42.66,aliens
98.25,-5.27,45.63,marines
100.73,-5.27,45.03,aliens
91.85,-4.52,48.36,marines
87.42,-4.98,-75.43,aliens
91.60,-4.68,-73.75,marines
36.69,-5.30,84.72,aliens
57.77,-6.15,92.52,marines
32.03,-6.49,86.83,marines
45.71,-2.82,95.77,aliens
34.64,-6.49,84.16,marines
73.75,-8.32,8.58,aliens
16.21,-3.89,-73.74,marines
47.23,-4.89,74.24,aliens
47.43,-4.70,73.54,aliens
40.03,-7.63,-2.11,aliens
-7.21,-3.34,-34.25,marines
-2.35,-2.71,-39.79,marines
23.30,-5.09,-32.85,aliens
71.23,-7.73,-35.30,aliens
78.26,-5.82,33.30,aliens
26.82,-5.78,-35.08,aliens
97.35,-7.61,-54.25,aliens
15.70,-4.29,-32.35,marines
131.04,-0.88,9.02,aliens
119.27,-2.16,7.35,marines
92.60,-7.75,-38.76,marines
86.66,-6.89,-37.19,marines
39.69,-2.15,-67.19,marines
124.60,-2.01,24.72,marines
39.75,-7.66,1.07,marines
54.29,-6.58,5.34,marines
54.97,-6.52,3.30,aliens
112.16,-3.34,28.02,marines
116.25,-3.24,20.20,marines
56.90,-7.72,2.52,marines
103.17,-4.31,19.40,marines
82.90,-7.71,85.37,aliens
87.18,-7.71,84.66,aliens
101.66,-4.93,46.72,aliens
91.07,-6.08,56.93,marines
100.17,-3.98,44.00,marines
98.12,-6.08,31.13,marines
97.74,-4.79,56.96,marines
22.52,-4.53,-73.70,aliens
19.52,3.94,-63.64,aliens
48.68,-5.02,85.97,marines
18.21,-5.78,-52.07,marines
58.82,-7.81,-4.44,aliens
22.23,-5.84,68.41,aliens
47.94,-7.26,-5.37,aliens
82.59,-8.29,-3.25,marines
36.21,-6.49,81.90,marines
41.23,-5.95,89.70,marines
24.62,-5.67,-32.96,marines
28.57,-4.52,-46.17,aliens
47.96,-7.05,-7.43,aliens
69.93,-6.49,88.24,marines
25.77,-5.78,-44.46,marines
20.01,-5.67,-36.24,marines
72.62,-5.18,88.30,aliens
72.15,-5.31,92.68,aliens
49.50,-7.71,-9.12,marines
51.15,-8.83,-13.14,aliens
52.05,-6.49,81.26,aliens
58.17,-5.00,93.65,aliens
14.39,-4.15,44.26,aliens
5.81,-3.64,52.03,marines
117.82,-3.24,-18.87,marines
34.70,-5.66,44.35,marines
97.99,-4.15,47.04,aliens
45.07,-7.81,-5.73,marines
52.49,-7.71,-7.04,aliens
50.63,-7.81,-6.26,marines
49.67,-7.17,-6.22,aliens
43.22,-5.35,-32.49,aliens
43.25,-6.69,-24.49,marines
83.65,-6.08,43.56,marines
83.16,-4.83,43.59,aliens
78.78,-9.41,17.95,aliens
-10.80,0.65,-3.81,aliens
62.32,-10.87,16.56,marines
88.43,-5.96,44.43,aliens
17.11,-2.95,35.04,marines
101.71,-4.86,-70.37,marines
110.60,-2.21,25.40,aliens
-2.83,-3.34,-32.81,marines
30.82,-5.57,84.83,aliens
84.85,-8.32,-47.25,marines
11.34,-4.13,44.58,marines
21.10,-5.65,-52.86,aliens
26.28,-5.78,-52.06,marines
135.64,-0.81,5.51,marines
46.73,-7.71,-6.88,marines
46.08,-6.72,-0.24,marines
42.80,-6.86,3.37,aliens
61.27,-7.71,2.40,aliens
86.37,-5.82,35.84,marines
85.88,-5.26,38.58,marines
84.17,-6.59,36.87,marines
44.52,-7.70,-7.69,marines
45.27,-7.77,-4.04,aliens
46.35,-7.71,-3.31,marines
96.39,-5.27,38.56,marines
46.06,-6.81,-3.18,aliens
46.38,-6.66,-8.00,aliens
38.95,-6.69,-37.72,marines
102.93,-4.24,25.09,marines
12.50,-3.85,-34.90,aliens
46.50,-6.04,-23.15,marines
25.36,-4.83,-32.90,aliens
100.32,0.26,46.32,aliens
39.78,-5.66,85.04,aliens
14.10,-4.06,46.72,aliens
7.92,-4.15,37.89,marines
96.83,1.27,51.05,aliens
68.41,-6.39,-46.62,marines
121.56,-2.02,28.43,aliens
20.89,-5.47,-54.80,aliens
48.66,-8.72,10.06,aliens
17.94,-5.78,-55.53,marines
16.77,-5.68,-58.75,aliens
19.01,-4.51,-60.19,marines
145.38,-0.57,10.27,aliens
142.86,-0.79,15.92,aliens
145.11,-0.79,16.19,marines
39.23,-6.69,-25.81,marines
139.27,1.76,13.99,aliens
10.70,-2.85,47.00,aliens
140.46,-0.82,15.31,marines
141.61,0.37,11.54,marines
88.33,-4.67,54.04,marines
73.32,-8.92,-42.97,marines
38.14,-6.69,-41.27,marines
82.92,-6.39,31.85,aliens
105.57,-2.48,25.83,aliens
39.41,-6.69,-25.86,marines
49.43,-8.73,-17.03,aliens
37.68,-6.67,-37.61,aliens
43.54,-7.58,-5.35,aliens
13.43,-1.92,53.17,aliens
-1278.73,201.25,-1607.93,aliens
3.85,-2.72,51.94,marines
134.27,-0.77,10.61,aliens
-1278.31,201.44,-1606.50,aliens
21.01,-2.69,38.16,marines
142.38,-0.80,9.14,marines
120.59,-2.14,2.55,aliens
45.33,-0.29,-88.42,marines
114.57,-1.82,0.98,marines
141.91,-0.21,-1.93,marines
1.05,-3.08,48.07,aliens
-5.02,-3.10,46.64,marines
139.97,-0.80,-11.96,marines
2.71,-2.41,46.65,aliens
-13.00,-0.26,-2.87,aliens
4.97,-1.56,41.20,aliens
10.62,-4.15,43.18,aliens
131.88,-0.79,13.93,marines
126.35,-2.24,9.67,marines
143.30,2.77,5.42,aliens
146.11,-0.55,-9.31,marines
28.15,-5.78,-39.37,marines
120.81,0.20,11.48,aliens
20.81,-2.26,52.56,aliens
32.91,-5.40,-44.75,marines
133.62,0.46,-3.45,aliens
145.84,-0.80,9.05,marines
141.22,-0.91,18.56,marines
127.71,-2.00,10.85,aliens
127.17,-1.87,15.61,marines
127.61,-1.41,14.72,aliens
45.21,-7.71,-7.80,marines
124.93,-3.24,5.32,marines
49.10,-7.55,-1.90,aliens
40.43,-3.34,-19.66,aliens
23.40,-2.84,53.32,marines
37.81,-6.67,-37.70,aliens
13.99,-4.05,46.46,aliens
16.17,-3.48,38.31,marines
9.50,-2.91,-29.25,aliens
104.70,-1.24,15.75,aliens
141.19,-0.78,-13.79,aliens
139.76,-0.80,-12.47,aliens
145.26,-0.37,1.07,marines
138.21,1.09,4.16,marines
144.12,-0.80,-7.88,marines
38.25,-4.84,5.94,aliens
39.31,-6.69,-30.50,aliens
87.01,-5.06,35.53,marines
49.06,-7.32,-10.21,aliens
25.93,-5.79,-40.10,marines
86.80,-6.08,35.53,marines
89.12,-3.46,45.32,marines
90.50,-4.22,34.43,aliens
90.22,-3.23,34.08,aliens
44.54,-6.45,-5.67,aliens
88.55,-2.47,44.74,aliens
85.76,-4.73,42.53,marines
81.69,-6.08,45.91,aliens
41.02,-3.65,-14.97,aliens
11.97,-6.49,4.81,aliens
42.09,-4.69,91.45,aliens
107.11,-3.33,26.03,aliens
113.74,-0.45,29.63,aliens
127.85,-0.53,18.32,marines
97.35,-1.60,37.32,marines
98.40,-4.53,43.49,aliens
24.67,-5.66,-51.60,aliens
44.57,-8.38,12.46,aliens
97.89,-5.27,38.44,marines
95.27,-4.15,36.69,marines
-19.53,-0.29,-16.46,aliens
48.75,-0.29,-81.39,aliens
82.03,-4.45,52.58,aliens
81.19,-7.10,56.29,aliens
34.16,-4.42,-72.69,aliens
32.44,-3.10,-78.10,aliens
34.07,-3.63,-83.94,marines
35.39,-4.35,-75.81,aliens
39.33,0.00,-102.19,aliens
49.07,-2.82,97.10,aliens
53.99,-6.49,81.27,marines
-19.48,-0.79,7.62,aliens
104.72,-0.19,44.72,marines
29.77,-4.07,53.20,aliens
37.41,-6.14,83.88,aliens
87.61,-5.98,-63.00,aliens
54.54,-2.63,75.92,marines
62.07,-6.18,88.46,aliens
60.31,-6.46,81.94,aliens
83.99,-3.53,-78.19,aliens
63.28,-6.46,88.33,aliens
32.01,-6.49,85.18,marines
46.38,-7.71,-6.61,aliens
60.72,-6.50,86.71,aliens
56.37,-5.22,89.74,aliens
52.94,-5.09,79.14,marines
44.60,-6.49,88.60,aliens
41.75,-3.90,90.99,marines
24.53,-2.26,76.02,marines
66.57,-3.61,-71.94,aliens
58.60,-0.55,96.19,marines
42.20,-5.65,85.50,marines
25.02,-3.99,83.74,marines
26.71,-6.49,74.67,marines
76.40,-5.65,39.08,aliens
32.97,-4.22,-4.23,aliens
48.10,-7.55,-19.31,aliens
83.64,-2.92,41.35,aliens
-6.74,-3.27,-31.97,aliens
100.48,-4.57,60.32,aliens
86.36,-5.17,38.45,aliens
88.75,-5.16,44.98,aliens
94.32,-5.31,-43.77,marines
101.92,-3.42,-48.41,marines
82.02,-5.41,83.36,aliens
142.74,-0.80,-13.13,marines
115.66,-2.43,19.04,marines
102.13,-4.88,-54.19,aliens
108.00,-5.16,-38.37,aliens
-9.37,-1.65,36.88,aliens
-7.04,-1.74,41.75,aliens
35.95,-5.50,65.18,marines
33.07,-5.37,40.30,aliens
25.83,-3.27,51.79,aliens
28.84,-4.18,53.67,aliens
139.28,-0.80,12.78,marines
38.35,-4.51,43.52,aliens
132.02,2.97,11.41,aliens
143.41,1.92,12.71,aliens
146.28,-0.79,0.16,marines
131.85,4.23,3.60,aliens
-19.37,-2.00,-55.32,aliens
116.05,-3.24,19.57,aliens
117.07,-3.24,19.63,marines
105.24,-4.30,33.59,marines
99.04,-3.92,36.72,aliens
96.71,-6.08,33.84,marines
122.49,-3.24,5.45,marines
79.95,-7.65,54.56,aliens
79.18,-6.08,44.12,aliens
75.48,-5.71,39.99,aliens
40.29,-5.96,-30.12,aliens
98.45,-5.27,46.17,aliens
98.13,1.73,-20.26,aliens
20.59,-2.15,50.68,aliens
26.76,-6.46,66.22,aliens
115.17,-1.17,22.11,aliens
122.77,-1.45,21.62,aliens
119.25,-2.70,7.92,marines
118.76,-1.39,6.28,aliens
124.22,-0.80,11.61,aliens
123.28,-2.63,11.37,aliens
125.02,-2.24,6.17,marines
85.75,-3.98,-75.64,aliens
125.59,-0.61,19.20,marines
103.18,-4.93,-41.14,aliens
74.50,-9.27,18.27,aliens
101.06,-5.36,-41.11,marines
100.70,-6.49,-46.65,marines
85.15,-4.65,-77.62,aliens
85.83,-4.96,-77.04,aliens
76.89,-3.35,-75.52,marines
77.25,-2.63,-72.39,aliens
33.41,-5.69,86.36,aliens
-18.16,-1.10,-15.99,aliens
44.54,-2.19,96.88,marines
101.22,-3.58,-66.84,aliens
77.93,-8.53,-40.24,marines
143.23,-0.65,16.63,marines
36.61,-4.11,-9.92,marines
117.63,-5.10,-30.81,aliens
43.05,-7.66,-3.32,marines
38.07,-4.83,-19.30,aliens
53.97,-7.20,5.67,marines
51.20,-8.82,-26.41,aliens
39.65,-5.84,-1.00,aliens
36.41,-6.24,-3.70,marines
37.83,-7.63,-0.87,aliens
35.09,-4.71,-11.60,aliens
75.27,-2.73,-77.09,aliens
118.93,-1.79,-3.30,aliens
44.85,-0.13,-102.74,aliens
49.46,0.94,-99.49,aliens
116.30,-0.49,-8.65,aliens
111.70,-0.88,-10.83,aliens
119.35,-2.43,-6.22,aliens
111.20,-2.56,-10.35,aliens
135.44,0.94,-2.46,aliens
125.90,-2.95,-12.60,marines
141.67,-0.76,1.48,aliens
120.44,-1.64,-1.29,aliens
103.34,-3.54,-48.42,aliens
22.27,-3.03,38.55,aliens
-39.20,1.41,-2.16,aliens
130.91,-2.42,-13.48,aliens
141.44,-0.07,-5.10,aliens
25.75,-6.49,81.31,aliens
27.56,-6.49,85.70,aliens
40.28,-6.68,-34.99,aliens
60.97,-3.35,64.77,aliens
46.88,-3.34,69.07,aliens
72.45,-8.92,-3.50,aliens
73.12,-8.32,2.73,aliens
13.00,-3.32,47.55,aliens
48.21,-4.93,74.89,marines
-5.90,-3.85,-40.19,aliens
19.73,-5.34,-33.27,aliens
46.36,-5.76,-23.44,aliens
37.65,-6.35,-1.39,aliens
37.03,-7.59,-4.15,aliens
102.69,-6.49,-57.86,marines
26.39,1.91,61.89,aliens
94.09,-8.93,-38.18,marines
87.13,-8.39,-43.63,marines
69.59,-9.16,16.50,aliens
88.62,-8.25,-47.40,marines
47.13,-4.90,74.73,marines
77.98,-9.33,19.37,marines
85.88,-5.41,38.15,aliens
60.89,1.46,-99.07,aliens
97.67,-4.88,61.11,aliens
73.79,-8.92,-55.04,marines
65.50,-5.07,77.13,aliens
68.93,-6.19,80.38,aliens
1.24,-1.77,31.03,aliens
71.48,-5.70,80.67,aliens
72.70,-6.49,82.17,marines
26.10,-4.32,-34.17,aliens
55.51,-5.98,-5.69,aliens
76.27,-8.11,-44.31,aliens
72.29,-8.86,13.66,marines
31.83,-5.20,87.33,aliens
41.82,-5.49,82.74,marines
114.12,-2.45,-6.70,aliens
138.03,-0.80,-14.65,aliens
-18.52,-1.73,8.35,aliens
141.81,-0.80,8.65,aliens
133.93,-0.42,-8.22,aliens
145.87,-0.71,12.42,aliens
144.26,-0.80,18.55,marines
118.60,-0.82,3.36,aliens
117.12,-0.61,-0.10,marines
117.48,-3.24,-6.54,aliens
112.21,-2.44,-9.30,marines
114.69,-3.28,-5.64,marines
37.65,-1.07,-85.55,marines
32.29,-5.88,61.91,aliens
11.05,-3.44,39.85,aliens
36.97,-3.83,61.26,aliens
27.91,-4.46,-73.55,marines
21.16,-5.55,83.27,aliens
30.12,-5.67,-32.89,aliens
24.98,-6.49,79.26,marines
25.16,-6.49,79.03,aliens
28.27,-4.87,88.19,aliens
7.16,-3.85,-38.94,aliens
15.66,-3.10,37.15,aliens
13.09,-2.91,38.12,aliens
17.53,-4.15,37.91,marines
36.26,-3.99,48.51,marines
37.15,-4.11,51.57,aliens
29.86,-5.27,-3.26,marines
32.08,-5.27,-0.14,aliens
41.09,-6.62,-33.25,aliens
13.13,-4.05,47.64,aliens
48.67,-8.25,6.80,aliens
17.92,-5.75,-50.31,marines
8.92,-2.98,38.05,aliens
4.42,-3.03,40.71,marines
30.94,-4.35,-70.09,marines
37.53,-3.54,-65.88,marines
14.50,-5.72,17.39,aliens
21.11,-3.41,-71.67,marines
6.13,-3.64,54.61,aliens
13.89,-4.18,-70.71,marines
24.82,-5.67,-33.07,marines
24.77,-5.36,-32.98,aliens
11.35,-2.92,-33.65,marines
34.57,-6.34,-2.21,aliens
42.04,-5.40,-24.89,marines
44.23,-5.74,-24.85,marines
54.29,-8.09,-15.19,aliens
54.72,-7.74,-7.32,marines
44.97,-7.81,-6.62,aliens
71.89,-8.13,4.01,marines
40.81,-6.42,5.08,aliens
90.74,-7.00,-37.95,marines
45.90,-7.71,1.97,marines
54.13,-1.96,-94.82,aliens
47.30,-7.45,-0.46,aliens
55.11,-1.92,-91.24,marines
25.68,-5.75,-38.48,aliens
39.47,-0.22,-92.42,marines
35.57,-0.92,-91.96,aliens
57.69,-0.91,-98.12,marines
102.81,-4.92,-71.37,aliens
100.88,-4.86,-68.15,marines
102.88,-4.85,-71.33,aliens
104.06,-6.50,-52.28,aliens
102.42,-4.06,-68.82,aliens
45.49,-6.32,-44.84,marines
104.16,-6.49,-55.79,marines
42.90,-5.66,-45.03,aliens
80.08,-8.28,-44.05,aliens
97.09,-4.58,-69.75,marines
100.48,-3.48,-70.73,aliens
100.53,-4.86,-71.26,marines
48.07,-0.28,-82.01,marines
26.37,-3.15,53.89,aliens
57.11,-0.13,-99.22,marines
91.62,-5.98,-61.77,marines
74.07,-8.92,-49.97,marines
90.27,-5.98,-64.08,marines
90.69,-4.28,-64.50,aliens
97.05,-3.87,-69.71,aliens
89.63,-4.84,-69.28,marines
77.06,-3.41,-75.69,marines
82.11,-2.52,-73.23,aliens
78.32,-3.45,-78.15,aliens
10.13,-3.85,-29.94,aliens
7.85,-3.85,-29.42,marines
92.31,-8.10,-52.17,marines
-5.35,-3.85,-42.28,aliens
90.70,-4.54,-69.15,marines
92.30,-8.13,-52.09,marines
42.45,0.03,-100.28,aliens
41.41,1.42,-103.73,marines
42.91,0.00,-105.88,marines
77.91,-7.71,56.55,marines
37.02,-5.37,54.52,aliens
13.46,-3.63,47.71,aliens
26.68,-5.78,-54.36,marines
21.06,-4.43,-70.85,aliens
18.58,-4.39,-60.38,marines
23.74,-5.67,-51.87,aliens
22.71,-6.02,-62.18,aliens
22.27,-5.74,-65.49,marines
54.34,-6.49,89.86,marines
24.04,-5.67,-55.24,marines
47.81,-6.01,-30.49,marines
37.16,-7.32,-3.00,aliens
12.93,-4.16,36.83,aliens
41.66,-6.69,-40.70,aliens
16.59,-6.49,79.18,marines
78.06,-7.71,55.41,marines
27.40,-5.78,-45.56,aliens
71.98,-7.51,10.30,aliens
25.96,-5.78,-43.34,aliens
44.25,-3.64,82.46,marines
23.78,-4.57,-45.87,marines
26.47,-5.30,-44.59,marines
39.03,-6.40,-33.52,marines
54.74,-7.73,5.82,aliens
53.37,-7.77,5.11,marines
86.69,-6.44,-38.65,marines
39.61,-4.79,-42.82,aliens
73.80,-8.92,-1.04,marines
85.42,-8.90,-3.73,aliens
74.84,-9.21,13.68,marines
119.05,-5.20,-32.96,aliens
111.45,-4.13,-39.36,marines
-23.78,-1.61,-38.22,aliens
85.80,-6.08,36.49,marines
75.71,-6.11,35.97,aliens
85.72,-6.08,44.99,marines
73.79,-7.71,50.06,marines
75.15,-6.00,47.49,marines
97.90,-5.27,46.56,marines
52.41,-7.43,-12.88,marines
-0.61,-2.55,46.61,aliens
1.69,-5.40,27.53,marines
16.56,-3.35,43.20,marines
6.51,-1.97,42.30,marines
9.79,-4.15,42.56,marines
47.87,-8.70,-28.03,aliens
40.39,-6.26,-27.72,marines
-15.06,-2.37,34.10,aliens
3.28,-2.90,-23.09,marines
5.64,-3.03,48.63,aliens
7.13,-2.99,47.91,marines
2.38,-1.67,47.29,marines
4.38,-3.07,41.24,aliens
7.72,-6.27,9.57,aliens
-9.42,-3.03,20.81,marines
9.88,-4.15,35.42,marines
41.91,-7.51,6.32,marines
37.82,-7.57,-2.21,marines
15.21,-4.12,47.08,marines
-10.17,-3.04,15.66,marines
-13.92,-0.60,15.39,marines
-16.82,-1.64,8.36,marines
-29.20,-1.92,17.12,marines
-22.57,-1.92,16.97,marines
-19.95,0.08,-1.69,marines
-9.99,-0.28,-3.99,aliens
-26.83,0.60,-0.14,marines
-36.01,0.55,-4.71,aliens
-13.96,-2.91,23.35,aliens
-19.21,-0.74,6.96,aliens
-12.28,-1.42,15.10,aliens
3.47,-3.03,39.81,aliens
-3.07,-3.08,43.05,marines
-5.87,-3.08,46.32,marines
2.65,-3.07,42.60,marines
33.91,-5.27,1.82,marines
80.33,-8.93,-52.00,marines
0.36,-3.04,42.01,aliens
-9.16,-3.83,-52.86,marines
10.14,-3.62,52.53,aliens
-32.63,-0.82,-9.52,marines
31.77,0.00,49.82,aliens
33.11,-5.39,53.97,aliens
-22.59,-0.75,-0.77,marines
-16.78,-0.75,-12.17,marines
-21.60,-0.68,-27.32,marines
-18.77,-1.59,-18.63,marines
-22.54,-1.59,-35.08,aliens
-5.71,-0.34,43.96,aliens
-5.18,-3.08,46.60,marines
-16.95,2.44,19.28,marines
-19.66,-1.29,7.65,marines
-21.89,-0.75,2.11,marines
5.71,-3.85,-27.33,marines
-26.22,-0.79,-8.77,aliens
-15.07,-1.61,-52.43,marines
-19.72,-1.59,-16.75,marines
-43.27,1.73,-9.59,aliens
-16.74,-0.75,3.78,aliens
-24.34,-1.61,-23.85,marines
-18.82,-0.97,7.18,aliens
0.96,-0.85,-23.37,aliens
-7.80,-3.04,41.92,marines
5.19,4.94,-21.21,marines
0.65,1.43,-37.43,marines
-5.16,-2.80,-47.07,marines
-13.15,-3.83,-34.53,marines
-7.49,0.62,30.58,aliens
-27.21,-4.05,-45.25,marines
-16.41,-3.04,22.41,marines
-23.79,-0.75,-11.64,marines
-12.39,-2.21,33.84,marines
-5.73,-0.50,31.99,marines
-2.50,-2.99,32.39,marines
-25.33,-1.92,28.51,marines
-20.40,-1.06,16.65,aliens
4.04,-1.83,38.58,marines
-3.31,-3.08,42.32,marines
-13.64,-3.03,24.10,marines
-3.34,-0.31,29.75,marines
-15.39,-0.75,14.88,marines
-23.87,-0.75,-10.72,marines
2.16,-2.05,45.27,aliens
36.32,-3.13,0.28,aliens
47.19,-8.78,-14.06,aliens
30.07,-5.32,2.16,aliens
55.38,-8.56,-11.54,aliens
80.58,-8.32,-24.92,marines
69.84,-9.53,-30.65,marines
81.71,-5.23,34.04,aliens
11.15,-4.10,47.26,aliens
80.01,-6.89,31.65,marines
76.64,-4.98,35.64,aliens
76.32,-6.02,34.66,marines
50.15,-0.30,-98.07,aliens
53.44,-1.96,-95.03,aliens
33.58,-4.96,-12.84,marines
45.04,-6.66,-9.97,aliens
39.62,-6.26,-3.96,marines
44.81,-1.50,3.02,aliens
56.04,-6.36,-2.99,aliens
69.58,-6.49,89.98,aliens
50.67,-7.72,2.46,marines
35.50,-4.40,-9.13,aliens
47.46,-2.95,95.57,aliens
29.47,-4.72,-2.72,aliens
54.30,-6.50,-7.29,aliens
51.36,-7.00,-6.76,aliens
70.27,-7.50,-3.92,aliens
101.35,-5.17,-53.52,aliens
103.71,-6.49,-54.33,marines
51.64,3.65,-3.54,aliens
81.28,-1.69,76.36,aliens
90.53,-7.73,-43.04,aliens
92.49,-8.32,-40.82,marines
66.43,-6.89,-46.33,marines
65.73,-6.96,-48.69,aliens
79.07,-5.74,32.00,aliens
76.54,-6.08,46.68,aliens
96.72,-4.11,53.51,marines
67.78,-7.29,-0.87,aliens
98.93,-3.93,57.59,marines
70.53,-9.53,-38.21,aliens
77.11,-5.76,39.02,aliens
75.25,-6.08,38.22,marines
76.88,-4.69,37.19,aliens
66.74,-6.89,-48.41,marines
36.85,-7.66,-3.86,aliens
92.74,-7.70,-42.09,marines
96.38,-3.86,50.36,aliens
11.22,-3.27,46.50,aliens
81.15,-5.43,35.66,aliens
83.09,-6.89,32.23,marines
63.38,-10.85,20.00,marines
94.71,-4.36,64.27,aliens
105.44,-5.02,60.73,aliens
49.31,-9.50,24.97,aliens
48.15,-10.55,23.46,marines
47.47,-6.70,3.91,aliens
47.53,-6.68,-3.86,marines
37.08,-7.70,-3.14,aliens
28.95,-5.01,0.21,marines
53.21,-6.35,-7.62,aliens
53.66,-8.82,-16.72,marines
54.95,-7.35,-16.62,aliens
49.23,-8.72,-17.16,marines
21.02,-6.29,-0.14,marines
52.72,-10.60,27.05,marines
79.90,-5.58,33.71,aliens
81.74,-6.82,37.86,marines
78.02,-6.08,32.10,marines
86.77,-5.94,37.12,aliens
87.78,-5.17,36.60,marines
23.67,-4.90,-1.16,aliens
24.24,-6.28,-2.44,aliens
85.07,-5.10,38.72,marines
84.71,-5.81,34.63,aliens
-30.55,-0.80,3.71,aliens
103.96,-4.30,26.36,aliens
97.45,-4.15,46.85,marines
95.24,-8.72,-41.82,aliens
84.69,-6.08,44.78,marines
74.59,-8.92,-42.03,marines
82.16,-6.03,35.73,marines
86.90,-6.08,33.63,marines
87.01,-5.82,37.74,marines
71.49,-7.39,-54.75,aliens
86.94,-5.87,37.60,aliens
88.13,-5.60,37.80,aliens
86.27,-6.00,36.58,aliens
78.86,-7.71,51.04,marines
85.27,-5.19,41.54,aliens
75.72,-7.52,49.46,aliens
94.45,-4.23,50.75,marines
82.96,-5.82,43.17,aliens
84.93,-5.70,42.65,aliens
77.39,-4.40,46.68,aliens
84.39,-6.08,42.92,marines
96.56,-5.27,46.73,aliens
77.54,-5.24,38.23,aliens
105.76,-4.91,-57.72,aliens
96.26,-4.86,-69.78,aliens
99.38,-3.92,59.83,aliens
93.37,-5.53,47.59,aliens
101.62,-3.94,45.42,aliens
97.03,-5.27,34.74,aliens
100.64,-5.27,38.59,aliens
113.44,-2.67,17.72,aliens
62.36,-7.71,2.64,marines
96.13,-6.32,-54.23,aliens
113.38,-1.55,27.57,aliens
118.94,-2.55,20.77,aliens
116.01,-3.24,23.86,marines
103.74,-5.21,-36.33,aliens
114.25,-3.24,25.22,aliens
118.41,-1.53,20.32,aliens
116.33,-3.20,17.00,aliens
37.29,-6.70,-3.66,aliens
111.80,-1.90,19.48,aliens
111.33,-2.01,27.12,aliens
104.80,-5.98,-63.42,marines
117.88,-2.35,11.06,aliens
80.44,-7.95,-47.20,aliens
106.04,-2.82,32.77,aliens
97.92,-4.86,-69.99,aliens
104.65,-4.26,25.51,aliens
109.65,-2.29,26.18,marines
103.27,-3.24,21.95,aliens
108.67,-2.21,26.85,marines
102.25,-6.26,28.91,aliens
100.93,-6.49,-55.10,aliens
45.28,0.53,-105.37,aliens
114.58,-1.24,18.57,aliens
89.69,-8.02,-43.63,aliens
118.27,-3.32,11.08,aliens
115.80,-2.58,13.64,aliens
138.32,-0.80,7.46,aliens
-23.67,-0.75,-8.50,marines
-30.37,-0.75,-0.75,aliens
-28.85,0.48,-2.32,aliens
-31.03,0.21,-4.77,aliens
-18.43,-0.54,-22.24,aliens
14.03,-3.99,46.42,aliens
116.45,-3.24,11.62,aliens
21.08,-6.49,81.44,aliens
97.66,-4.46,-66.26,aliens
95.42,-4.15,-68.34,aliens
120.85,-0.42,28.36,aliens
60.41,-6.45,83.90,marines
65.82,-5.40,78.40,marines
-4.66,-2.09,48.48,marines
53.63,-7.45,2.33,aliens
-37.73,0.11,-4.51,aliens
-37.98,-0.72,-7.84,aliens
